customer_id,first_name,last_name,birth_date,client_group,country,user_agent,phone_number,email_provider,postal_code,street_address,credit_card_number,credit_card_provider,iban,customer_since
287,Evy,van der Ploeg,1978-03-10,Specialist,Netherlands,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0; rv:1.9.3.20) Gecko/2016-09-30 02:10:31 Firefox/3.6.17,0056-180614,yahoo.com,4338SR,Siempad 14,4385105975131,American Express,NL28ZZQO9183354125,2005-02-22
366,Glenn,Walker,1981-01-08,Pharmacist,Great Britain,Mozilla/5.0 (Android 7.1; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,+44909 8790039,gmail.com,W56 0HU,"Studio 9
Smith dam",3526138341092689,Diners Club / Carte Blanche,GB78LNIU24819126331211,2010-04-30
198,Rosemary,Leonard,1985-01-03,Physician,Great Britain,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.1),(0118) 496 0774,yahoo.com,E44 8GY,093 Damian curve,4499960114550814773,VISA 16 digit,GB15OXZT05727958471123,2013-07-26
443,Nicolasa,Asenjo,1961-03-31,Physician,Spain,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/38.0.845.0 Safari/533.0",+34724409989,gmail.com,40956,Callejón Mateo Calatayud 99,4133620720175030,Mastercard,ES5274274273379338987451,2005-06-24
234,Lize,Hemma van Allemanië,1967-07-11,Pharmacist,Netherlands,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_2 rv:3.0; pl-PL) AppleWebKit/534.33.1 (KHTML, like Gecko) Version/4.0.1 Safari/534.33.1",+31(0)528 434627,yahoo.com,4500 VQ,Jonathanlaan 506,347772315413720,JCB 16 digit,NL50SIYQ8194230143,1998-09-05
335,Filippo,Mazzocchi,1982-02-16,Specialist,Italy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0 rv:2.0; ha-NG) AppleWebKit/532.48.5 (KHTML, like Gecko) Version/5.0.1 Safari/532.48.5",+39 748 62 25 0355,hotmail.com,30687,Strada Agostino 7 Piano 1,38720769331033,VISA 19 digit,IT81U2174154601558355676078,2017-10-17
386,Klaudia,Wähner,1985-05-21,Pharmacist,Germany,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/40.0.806.0 Mobile/26U099 Safari/531.0",+49(0)2334 36122,gmail.com,95834,Wilmsenstr. 5,180015963218979,JCB 15 digit,DE59959122391352819545,2009-08-07
370,Adrienne,Ruiz,1978-07-07,Physician,French,Opera/8.64.(X11; Linux x86_64; ber-MA) Presto/2.9.160 Version/12.00,+33 (0)5 63 49 64 75,gmail.com,72073,"5, rue de Berthelot",3587580132311909,Mastercard,FR6411844340707696136975148,2007-07-21
362,Julie,Williams,1963-11-01,Specialist,Australia,Mozilla/5.0 (Windows 98; Win 9x 4.90; hu-HU; rv:1.9.2.20) Gecko/2015-05-03 11:57:42 Firefox/3.6.3,11581989,gmail.com,1895,"Suite 158
 1 Robinson Firetrail",180056429578069,JCB 16 digit,GB20LQNI73767203288231,2012-11-08
264,Jesse,Ross,1967-05-24,Pharmacist,United States,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_8) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/41.0.881.0 Safari/533.0",(859)782-0743x537,gmail.com,97907,59754 Wallace Row Suite 881,2702949741123520,VISA 13 digit,GB26RIMG81470852287336,1998-09-12
180,Pomponio,Marzorati,1976-09-04,Specialist,Italy,Opera/8.42.(Windows NT 6.0; ha-NG) Presto/2.9.167 Version/12.00,+39 43 95409601,gmail.com,32116,Rotonda Babati 13,180096042012997,JCB 16 digit,IT72Z0105420763399398679143,2019-03-30
204,Ludovico,Bignardi,1986-04-15,Specialist,Italy,Opera/9.80.(X11; Linux i686; ur-IN) Presto/2.9.161 Version/10.00,+39 3182 4928088,hotmail.com,14877,Strada Greco 909,4691339839179,Discover,IT53M5051784487557400536287,2003-10-25
164,Jason,Willis,1965-07-06,Specialist,United States,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/52.0.821.0 Safari/531.1",459-813-3662x91334,yahoo.com,98117,6006 Ramirez Valley Apt. 610,2710400689827110,JCB 16 digit,GB82BNGH30113375855906,2011-03-07
121,Amélie,Hoeks,1991-07-05,Pharmacist,Netherlands,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/18.3n6034.0 Mobile/61G697 Safari/531.0",(0630)-828947,gmail.com,7248YA,Lukebaan 41,38768457451126,Diners Club / Carte Blanche,NL58KNHH8810825116,2006-08-14
203,Gesine,Vogt,1968-05-29,Physician,Germany,Mozilla/5.0 (Windows NT 4.0; zu-ZA; rv:1.9.2.20) Gecko/2013-12-07 07:15:44 Firefox/3.8,+49 (0) 1676 719644,hotmail.com,34999,Hillerstraße 641,4835906735440150762,Maestro,DE42115800654307505901,2012-02-11
64,Mayte,Tijerina,1967-03-07,Physician,Mexico,Opera/8.51.(Windows NT 5.2; lv-LV) Presto/2.9.173 Version/12.00,1-112-635-7407x50093,yahoo.com,56256,"Diagonal Sur Vanegas 150 Edif. 216 , Depto. 983",4294527943396530,Maestro,GB36IRKJ86561357131128,2004-02-21
